time,open,high,low,close,tick_volume,spread,real_volume,ep_high,ep_low
2022.02.04 01:20:00,1.36020,1.36020,1.36014,1.36014,7,8,0.00000,0.00000,0.00000
2022.02.04 01:19:00,1.36019,1.36020,1.36019,1.36020,2,10,0.00000,0.00000,0.00000
2022.02.04 01:18:00,1.36022,1.36022,1.36016,1.36019,13,10,0.00000,0.00000,0.00000
2022.02.04 01:17:00,1.36014,1.36025,1.36013,1.36022,16,8,0.00000,1.36022,0.00000
2022.02.04 01:16:00,1.36010,1.36013,1.36008,1.36013,16,9,0.00000,0.00000,0.00000
2022.02.04 01:15:00,1.36005,1.36010,1.36001,1.36010,17,9,0.00000,0.00000,0.00000
2022.02.04 01:14:00,1.35992,1.36006,1.35992,1.36005,16,9,0.00000,0.00000,0.00000
2022.02.04 01:13:00,1.35998,1.36000,1.35997,1.36000,4,12,0.00000,0.00000,0.00000
2022.02.04 01:12:00,1.36000,1.36000,1.35991,1.35998,13,12,0.00000,0.00000,0.00000
2022.02.04 01:11:00,1.35992,1.35999,1.35990,1.35999,8,13,0.00000,0.00000,0.00000
2022.02.04 01:10:00,1.35986,1.35994,1.35985,1.35992,15,14,0.00000,0.00000,0.00000
2022.02.04 01:09:00,1.35985,1.35986,1.35985,1.35986,4,14,0.00000,0.00000,0.00000
2022.02.04 01:08:00,1.35984,1.35986,1.35979,1.35986,9,13,0.00000,0.00000,0.00000
2022.02.04 01:07:00,1.35986,1.35986,1.35977,1.35983,17,14,0.00000,0.00000,1.35983
2022.02.04 01:06:00,1.35985,1.35986,1.35979,1.35986,16,14,0.00000,0.00000,0.00000
2022.02.04 01:05:00,1.35987,1.35987,1.35979,1.35985,16,14,0.00000,0.00000,0.00000
2022.02.04 01:04:00,1.35977,1.35987,1.35977,1.35987,22,13,0.00000,0.00000,0.00000
2022.02.04 01:03:00,1.35988,1.35990,1.35977,1.35986,23,14,0.00000,0.00000,0.00000
2022.02.04 01:02:00,1.36001,1.36002,1.35984,1.35988,17,23,0.00000,0.00000,0.00000
2022.02.04 01:01:00,1.35997,1.36004,1.35990,1.35994,36,22,0.00000,0.00000,0.00000
2022.02.04 01:00:00,1.35970,1.36004,1.35953,1.35997,93,20,0.00000,1.35997,0.00000
2022.02.04 00:59:00,1.35990,1.35995,1.35941,1.35967,18,55,0.00000,0.00000,1.35967
2022.02.04 00:58:00,1.35984,1.35990,1.35969,1.35990,21,73,0.00000,1.35990,0.00000
2022.02.04 00:57:00,1.35988,1.35990,1.35962,1.35984,14,73,0.00000,0.00000,0.00000
2022.02.04 00:56:00,1.35987,1.35988,1.35957,1.35988,24,71,0.00000,0.00000,0.00000
2022.02.04 00:55:00,1.35954,1.35987,1.35954,1.35986,27,72,0.00000,0.00000,1.35954
2022.02.04 00:54:00,1.35982,1.35982,1.35969,1.35971,13,72,0.00000,1.35982,0.00000
2022.02.04 00:53:00,1.35961,1.35982,1.35953,1.35972,12,72,0.00000,0.00000,0.00000
2022.02.04 00:52:00,1.35940,1.35961,1.35928,1.35961,10,58,0.00000,0.00000,0.00000
2022.02.04 00:51:00,1.35940,1.35952,1.35940,1.35948,8,51,0.00000,0.00000,0.00000
2022.02.04 00:50:00,1.35918,1.35949,1.35911,1.35940,23,62,0.00000,0.00000,0.00000
2022.02.04 00:49:00,1.35926,1.35926,1.35907,1.35926,13,87,0.00000,0.00000,0.00000
2022.02.04 00:48:00,1.35918,1.35932,1.35905,1.35919,22,63,0.00000,0.00000,0.00000
2022.02.04 00:47:00,1.35925,1.35925,1.35918,1.35918,8,80,0.00000,0.00000,0.00000
2022.02.04 00:46:00,1.35924,1.35925,1.35907,1.35925,14,67,0.00000,0.00000,0.00000
2022.02.04 00:45:00,1.35927,1.35927,1.35904,1.35924,9,77,0.00000,0.00000,0.00000
2022.02.04 00:44:00,1.35915,1.35916,1.35915,1.35916,4,99,0.00000,0.00000,0.00000
2022.02.04 00:43:00,1.35915,1.35925,1.35905,1.35925,9,70,0.00000,0.00000,0.00000
2022.02.04 00:42:00,1.35915,1.35916,1.35901,1.35915,10,76,0.00000,0.00000,0.00000
2022.02.04 00:41:00,1.35912,1.35925,1.35908,1.35915,16,77,0.00000,0.00000,0.00000
2022.02.04 00:40:00,1.35923,1.35923,1.35908,1.35912,5,102,0.00000,1.35923,1.35912
2022.02.04 00:39:00,1.35911,1.35923,1.35907,1.35911,18,93,0.00000,0.00000,0.00000
2022.02.04 00:38:00,1.35908,1.35923,1.35908,1.35911,5,99,0.00000,0.00000,0.00000
2022.02.04 00:37:00,1.35908,1.35920,1.35906,1.35908,27,100,0.00000,0.00000,0.00000
2022.02.04 00:36:00,1.35901,1.35920,1.35898,1.35908,27,99,0.00000,0.00000,0.00000
2022.02.04 00:35:00,1.35900,1.35920,1.35900,1.35902,29,92,0.00000,0.00000,0.00000
2022.02.04 00:34:00,1.35898,1.35904,1.35894,1.35901,32,130,0.00000,0.00000,0.00000
2022.02.04 00:33:00,1.35848,1.35918,1.35846,1.35898,40,90,0.00000,0.00000,0.00000
2022.02.04 00:32:00,1.35887,1.35932,1.35848,1.35848,32,96,0.00000,0.00000,1.35848
2022.02.04 00:31:00,1.35888,1.35891,1.35873,1.35887,31,154,0.00000,1.35888,0.00000
2022.02.04 00:30:00,1.35874,1.35892,1.35874,1.35887,35,141,0.00000,0.00000,0.00000
2022.02.04 00:29:00,1.35876,1.35885,1.35867,1.35879,29,112,0.00000,0.00000,0.00000
2022.02.04 00:28:00,1.35865,1.35891,1.35865,1.35876,20,154,0.00000,0.00000,1.35865
2022.02.04 00:27:00,1.35883,1.35892,1.35861,1.35866,29,154,0.00000,0.00000,0.00000
2022.02.04 00:26:00,1.35897,1.35897,1.35862,1.35882,24,105,0.00000,0.00000,0.00000
2022.02.04 00:25:00,1.35900,1.35914,1.35886,1.35888,12,153,0.00000,1.35900,0.00000
2022.02.04 00:24:00,1.35859,1.35921,1.35859,1.35898,33,103,0.00000,0.00000,0.00000
2022.02.04 00:23:00,1.35869,1.35873,1.35846,1.35853,22,152,0.00000,0.00000,1.35853
2022.02.04 00:22:00,1.35869,1.35870,1.35855,1.35869,15,119,0.00000,0.00000,0.00000
2022.02.04 00:21:00,1.35875,1.35884,1.35847,1.35869,23,104,0.00000,0.00000,0.00000
2022.02.04 00:20:00,1.35854,1.35881,1.35854,1.35875,26,111,0.00000,1.35875,1.35854
2022.02.04 00:19:00,1.35922,1.35923,1.35851,1.35875,26,109,0.00000,1.35922,0.00000
2022.02.04 00:18:00,1.35916,1.35939,1.35911,1.35919,30,85,0.00000,0.00000,0.00000
2022.02.04 00:17:00,1.35913,1.35925,1.35901,1.35909,20,66,0.00000,0.00000,1.35909
2022.02.04 00:16:00,1.35913,1.35928,1.35908,1.35914,14,63,0.00000,0.00000,0.00000
2022.02.04 00:15:00,1.35920,1.35928,1.35901,1.35915,18,148,0.00000,0.00000,0.00000
2022.02.04 00:14:00,1.35925,1.35926,1.35916,1.35921,29,162,0.00000,0.00000,0.00000
2022.02.04 00:13:00,1.35975,1.35989,1.35919,1.35925,28,72,0.00000,0.00000,0.00000
2022.02.04 00:12:00,1.35968,1.36000,1.35940,1.35989,38,94,0.00000,1.35989,0.00000
2022.02.04 00:11:00,1.35902,1.35989,1.35902,1.35976,37,98,0.00000,0.00000,1.35902
2022.02.04 00:10:00,1.35906,1.35913,1.35899,1.35903,21,162,0.00000,0.00000,0.00000
2022.02.04 00:09:00,1.35910,1.35911,1.35908,1.35908,5,162,0.00000,0.00000,0.00000
2022.02.04 00:08:00,1.35911,1.35913,1.35907,1.35909,12,139,0.00000,0.00000,0.00000
2022.02.04 00:07:00,1.35919,1.35932,1.35907,1.35915,7,120,0.00000,0.00000,0.00000
2022.02.04 00:06:00,1.35920,1.35923,1.35918,1.35918,7,162,0.00000,0.00000,0.00000
2022.02.04 00:05:00,1.35934,1.35934,1.35917,1.35917,7,132,0.00000,0.00000,0.00000
2022.02.03 23:58:00,1.35982,1.35984,1.35981,1.35982,7,14,0.00000,0.00000,0.00000
2022.02.03 23:57:00,1.35989,1.35994,1.35982,1.35982,22,13,0.00000,0.00000,0.00000
2022.02.03 23:56:00,1.35988,1.35994,1.35987,1.35989,20,14,0.00000,0.00000,0.00000
2022.02.03 23:55:00,1.35994,1.35994,1.35988,1.35988,15,12,0.00000,0.00000,0.00000
2022.02.03 23:54:00,1.35989,1.35994,1.35989,1.35994,10,12,0.00000,0.00000,0.00000
2022.02.03 23:53:00,1.35989,1.35993,1.35989,1.35989,11,10,0.00000,0.00000,0.00000
2022.02.03 23:52:00,1.35992,1.35992,1.35989,1.35989,5,11,0.00000,0.00000,0.00000
2022.02.03 23:51:00,1.35996,1.35996,1.35992,1.35992,6,9,0.00000,0.00000,0.00000
2022.02.03 23:50:00,1.35997,1.35999,1.35996,1.35997,9,9,0.00000,0.00000,0.00000
2022.02.03 23:49:00,1.36007,1.36007,1.35997,1.35997,12,9,0.00000,0.00000,0.00000
2022.02.03 23:48:00,1.35993,1.36007,1.35993,1.36007,16,9,0.00000,1.36007,0.00000
2022.02.03 23:47:00,1.36009,1.36009,1.35992,1.35993,14,9,0.00000,0.00000,1.35993
2022.02.03 23:46:00,1.36007,1.36009,1.36007,1.36009,4,9,0.00000,0.00000,0.00000
2022.02.03 23:45:00,1.36007,1.36008,1.36007,1.36007,3,9,0.00000,0.00000,0.00000
2022.02.03 23:44:00,1.36007,1.36009,1.36007,1.36007,5,11,0.00000,0.00000,0.00000
2022.02.03 23:43:00,1.36007,1.36011,1.36006,1.36008,13,10,0.00000,0.00000,0.00000
2022.02.03 23:42:00,1.36003,1.36008,1.36003,1.36008,6,11,0.00000,0.00000,0.00000
2022.02.03 23:41:00,1.36005,1.36005,1.36002,1.36003,8,13,0.00000,0.00000,0.00000
2022.02.03 23:40:00,1.36004,1.36006,1.36003,1.36005,9,11,0.00000,0.00000,0.00000
2022.02.03 23:39:00,1.35999,1.36006,1.35997,1.36004,14,9,0.00000,0.00000,0.00000
2022.02.03 23:38:00,1.36002,1.36004,1.35999,1.35999,12,9,0.00000,0.00000,0.00000
2022.02.03 23:37:00,1.36013,1.36013,1.36002,1.36002,16,10,0.00000,1.36013,0.00000
2022.02.03 23:36:00,1.36009,1.36013,1.36009,1.36012,6,10,0.00000,0.00000,0.00000
2022.02.03 23:35:00,1.35995,1.36011,1.35995,1.36010,27,10,0.00000,0.00000,0.00000
2022.02.03 23:34:00,1.36003,1.36003,1.35995,1.35995,11,14,0.00000,0.00000,1.35995
2022.02.03 23:33:00,1.36013,1.36013,1.36003,1.36003,10,11,0.00000,1.36013,0.00000
2022.02.03 23:32:00,1.35966,1.36011,1.35966,1.36011,35,8,0.00000,0.00000,0.00000
2022.02.03 23:31:00,1.35995,1.35995,1.35965,1.35966,31,9,0.00000,0.00000,1.35966
2022.02.03 23:30:00,1.35993,1.35995,1.35988,1.35995,29,11,0.00000,1.35995,0.00000
2022.02.03 23:29:00,1.35990,1.36004,1.35987,1.35992,42,8,0.00000,0.00000,0.00000
2022.02.03 23:28:00,1.35981,1.35990,1.35981,1.35990,24,10,0.00000,0.00000,0.00000
2022.02.03 23:27:00,1.35984,1.35985,1.35980,1.35981,18,11,0.00000,0.00000,1.35981
2022.02.03 23:26:00,1.35991,1.35993,1.35982,1.35984,16,11,0.00000,0.00000,0.00000
2022.02.03 23:25:00,1.35991,1.35995,1.35991,1.35991,21,10,0.00000,0.00000,0.00000
2022.02.03 23:24:00,1.35995,1.35995,1.35991,1.35992,8,9,0.00000,0.00000,0.00000
2022.02.03 23:23:00,1.35995,1.35996,1.35991,1.35995,13,9,0.00000,0.00000,0.00000
2022.02.03 23:22:00,1.35991,1.35996,1.35985,1.35995,24,10,0.00000,1.35995,0.00000
2022.02.03 23:21:00,1.35977,1.35991,1.35974,1.35990,18,10,0.00000,0.00000,0.00000
2022.02.03 23:20:00,1.35997,1.35997,1.35976,1.35977,43,9,0.00000,0.00000,1.35977
2022.02.03 23:19:00,1.36004,1.36004,1.35983,1.35997,22,8,0.00000,0.00000,0.00000
2022.02.03 23:18:00,1.35987,1.36006,1.35986,1.36004,30,9,0.00000,1.36004,0.00000
2022.02.03 23:17:00,1.35985,1.35988,1.35985,1.35988,6,9,0.00000,0.00000,0.00000
2022.02.03 23:16:00,1.35975,1.35985,1.35975,1.35984,8,11,0.00000,0.00000,0.00000
2022.02.03 23:15:00,1.35978,1.35982,1.35974,1.35974,21,9,0.00000,0.00000,0.00000
2022.02.03 23:14:00,1.35957,1.35978,1.35955,1.35978,25,8,0.00000,0.00000,0.00000
2022.02.03 23:13:00,1.35951,1.35957,1.35950,1.35957,10,9,0.00000,0.00000,0.00000
2022.02.03 23:12:00,1.35949,1.35955,1.35948,1.35951,13,9,0.00000,0.00000,0.00000
2022.02.03 23:11:00,1.35944,1.35953,1.35942,1.35949,35,9,0.00000,0.00000,0.00000
2022.02.03 23:10:00,1.35949,1.35951,1.35942,1.35944,28,10,0.00000,0.00000,1.35944
2022.02.03 23:09:00,1.35957,1.35957,1.35946,1.35949,31,9,0.00000,0.00000,0.00000
2022.02.03 23:08:00,1.35955,1.35965,1.35954,1.35957,32,8,0.00000,0.00000,0.00000
